stimulus_id,source,ground_truth_tag,epistemic_evidence,stem_term,model,model_id,condition,parse_error,timestamp,reformulation,certainty_level,epistemic_signal,ASL_gloss,jargon_strategy,expansion_reasoning,output,whose_perspective,accountability_note,epistemic_preservation
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,claude-3.5-sonnet,anthropic/claude-3.5-haiku,1A,,2026-05-09T23:53:31.462025,"The transcription factor NF-AT plays a crucial role in early T-cell gene activation. Research suggests that it is uniquely susceptible to immunosuppressive drugs like cyclosporin A and FK506, which specifically inhibit NF-AT-directed transcription without significantly affecting other transcription factors such as AP-1 and NF-kappa B.",high,,,,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gemini-1.5-pro,google/gemini-2.0-flash-001,1A,,2026-05-09T23:53:31.417858,"The transcription factor NF-AT, crucial for initiating gene expression in T cells, appears to be a primary target of the immunosuppressant drugs cyclosporin A and FK506. This is evidenced by the fact that these drugs inhibit NF-AT-driven transcription in T cells, while having minimal impact on the activity of other transcription factors like AP-1 and NF-κB.",high,,,,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gpt-4o,openai/gpt-4o-mini,1A,,2026-05-09T23:53:31.003498,"The transcription factor NF-AT, crucial for the activation of genes in early T-cells, appears to be specifically affected by the drugs cyclosporin A and FK506. This is evidenced by the observation that these drugs inhibit transcription driven by NF-AT in T-cells, while having minimal or no impact on other transcription factors like AP-1 and NF-kappa B.",high,,,,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,claude-3.5-sonnet,anthropic/claude-3.5-haiku,1B,,2026-05-09T23:53:33.917459,"The transcription factor NF-AT, crucial for early T-cell gene activation, appears to be specifically targeted by cyclosporin A and FK506. These drugs block NF-AT-directed transcription in T cells, while seemingly leaving other transcription factors like AP-1 and NF-kappa B largely unaffected.",medium,Used 'appears to be' and 'seemingly' to preserve the original cautious language suggesting the speaker is not absolutely certain but has strong evidence,,,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gemini-1.5-pro,google/gemini-2.0-flash-001,1B,,2026-05-09T23:53:32.905969,"NF-AT, a transcription factor, is key for turning on genes early in T-cells. Cyclosporin A and FK506 *seem* to target NF-AT specifically. This is *because* when T-cells are treated with these drugs, NF-AT-driven transcription stops. Other transcription factors, like AP-1 and NF-kappa B, are *not really* affected.",medium,"I used ""seem"" to reflect the original sentence's ""seems to be"". I used ""because"" to reflect the causal relationship indicated by ""because"" in the original sentence. I used ""not really"" to reflect the ""little or no effect"" in the original sentence.",,,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gpt-4o,openai/gpt-4o-mini,1B,,2026-05-09T23:53:33.304274,"The transcription factor NF-AT is important for activating genes in early T-cells. It appears to be specifically affected by the drugs cyclosporin A and FK506, as these drugs block the transcription process directed by NF-AT in T-cells. In contrast, there seems to be little or no impact on other transcription factors like AP-1 and NF-kappa B.",high,"The use of 'is important', 'appears to be', and 'seems to be' indicates a high level of certainty regarding the role of NF-AT and the effects of the drugs.",,,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,claude-3.5-sonnet,anthropic/claude-3.5-haiku,1C,,2026-05-09T23:53:34.161230,"In the world of T-cell biology, a protein called NF-AT plays a crucial role in activating genes during early T-cell development. When immunosuppressive drugs like cyclosporin A and FK506 are introduced, they specifically interrupt NF-AT's ability to direct gene transcription. Importantly, these drugs appear to have a targeted effect, minimally impacting other transcription factors like AP-1 and NF-kappa B.",high,,,,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gemini-1.5-pro,google/gemini-2.0-flash-001,1C,,2026-05-09T23:53:34.023568,"NF-AT, a transcription factor, is KEY for activating genes in early T-cells. Cyclosporin A and FK506 appear to SPECIFICALLY target NF-AT. How do we know? Because when T-cells are treated with these drugs, NF-AT's ability to drive transcription is BLOCKED. Importantly, other transcription factors like AP-1 and NF-kappa B are NOT significantly affected. So, cyclosporin A and FK506's main effect seems to be on NF-AT.",high,,,,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gpt-4o,openai/gpt-4o-mini,1C,,2026-05-09T23:53:33.129056,"NF-AT is a protein that helps turn on genes in early T-cells. Cyclosporin A and FK506 are drugs that specifically block the action of NF-AT in T-cells, preventing it from doing its job. These drugs do not significantly affect other proteins like AP-1 and NF-kappa B, which also help with gene activation.",high,,,,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,claude-3.5-sonnet,anthropic/claude-3.5-haiku,2A,,2026-05-09T23:53:35.922396,,,,"TRANSCRIPTION FACTOR NF-AT[fingerspell] IMPORTANT EARLY T-CELL GENE ACTIVATE. CYCLOSPORIN-A FK506 SPECIFIC TARGET BECAUSE WHEN DRUG GIVE T-CELL, PROTEIN BLOCK TRANSCRIPTION. OTHER TRANSCRIPTION FACTOR LIKE AP-1[fingerspell] NF-KAPPA-B[fingerspell] NOT AFFECT",fingerspell,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gemini-1.5-pro,google/gemini-2.0-flash-001,2A,,2026-05-09T23:53:34.590279,,,,"TRANSCRIPTION FACTOR, N-F-A-T, T-CELL GENE EARLY ACTIVATE MUST, CYCLOSPORIN A, F-K-5-0-6, TARGET SPECIFIC SEEM. BECAUSE PROTEIN THIS DIRECT TRANSCRIPTION, T-CELL DRUG TREAT BLOCK. OTHER TRANSCRIPTION FACTOR A-P-1, N-F-KAPPA B, EFFECT LITTLE NONE.",fingerspell,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gpt-4o,openai/gpt-4o-mini,2A,,2026-05-09T23:53:34.891565,,,,"TRANSCRIPTION FACTOR NF-AT, ESSENTIAL EARLY T-CELL GENE ACTIVATION, SEEM TARGET CYCLSPORIN A FK506 ACTION BECAUSE TRANSCRIPTION BLOCK T-CELL TREAT DRUG LITTLE NO EFFECT OTHER TRANSCRIPTION FACTORS AP-1 NF-KAPPA B.",fingerspell,,,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,claude-3.5-sonnet,anthropic/claude-3.5-haiku,2B,,2026-05-09T23:53:37.908062,,,,BRAIN-PROTEIN ACTIVATE T-CELL GENE CONTROL SPECIFIC PROTEIN BLOCK BY MEDICINE CYCLOSPORIN A FK506 ONLY IMPACT THIS PROTEIN NOT OTHER PROTEINS,expand,"Technical acronym 'NF-AT' represents a complex molecular concept; spelling letter-by-letter would increase cognitive load. Instead, describing its functional role as a 'brain protein that activates T-cell gene control' provides conceptual clarity for DHH STEM students, supporting comprehension without taxing working memory.",,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gemini-1.5-pro,google/gemini-2.0-flash-001,2B,,2026-05-09T23:53:36.468181,,,,"TRANSCRIPTION FACTOR NF-AT, T-CELL GENE EARLY ACTIVATE IMPORTANT. CYCLOSPORIN A, FK506 TARGET. PROTEIN TRANSCRIPTION BLOCK. DRUG TREAT T-CELL. OTHER TRANSCRIPTION FACTOR AP-1, NF-KAPPA B LITTLE/NONE EFFECT.",expand,"Given the audience of Deaf and Hard-of-Hearing graduate students and the research indicating that excessive fingerspelling increases cognitive load, expanding 'NF-AT' is the most socially responsible approach. While fingerspelling it once might be necessary for initial introduction, repeatedly fingerspelling it throughout the lecture would be detrimental. Instead, I will use the ASL gloss to convey the meaning of the term, focusing on its function as a transcription factor important for early T-cell gene activation. This provides conceptual understanding and reduces cognitive burden.",,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gpt-4o,openai/gpt-4o-mini,2B,,2026-05-09T23:53:36.135019,,,,"A transcription factor, NF-AT, which is essential for early T-cell gene activation, seems to be a specific target of cyclosporin A and FK506 action because transcription directed by this protein is blocked in T cells treated with these drugs, with little or no effect on other transcription factors such as AP-1 and NF-kappa B.",expand,"Expanding the term NF-AT conceptually helps to reduce cognitive load for Deaf and Hard-of-Hearing students by providing context and meaning rather than relying on fingerspelling, which can be overwhelming with technical terms.",,,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,claude-3.5-sonnet,anthropic/claude-3.5-haiku,3A,,2026-05-09T23:53:38.558498,,,,,,,"Let me break this down for you. NF-AT is a transcription factor that plays a crucial role in activating genes in T-cells during their early development. What's really interesting is how specific drugs like cyclosporin A and FK506 interact with it. These drugs specifically block NF-AT's ability to direct gene transcription in T-cells, but interestingly, they don't seem to disrupt other transcription factors like AP-1 and NF-kappa B. This specificity makes these drugs particularly valuable in understanding T-cell gene regulation and potentially in medical treatments that involve modulating T-cell activity.",scientific educator explaining to a student,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gemini-1.5-pro,google/gemini-2.0-flash-001,3A,,2026-05-09T23:53:38.345037,,,,,,,"Okay, let's break this down. Imagine you have a cell, specifically a T-cell, which is a type of immune cell. When a T-cell needs to get activated, it needs to turn on certain genes. To turn on these genes, it uses special proteins called 'transcription factors'. Think of transcription factors like switches that turn genes on or off.

This sentence is talking about a specific transcription factor called 'NF-AT'. It's super important for turning on genes early in T-cell activation. Now, there are drugs called cyclosporin A and FK506. These drugs are used to suppress the immune system, often after organ transplants.

What this sentence is saying is that cyclosporin A and FK506 seem to specifically target NF-AT. When these drugs are used, NF-AT can't do its job of turning on genes in T-cells. It's like the switch is broken.

Importantly, the sentence also says that these drugs don't seem to affect other transcription factors like AP-1 and NF-kappa B very much. So, it's like they're specifically targeting the NF-AT switch, and not messing with other switches in the cell. Does that make sense?",teacher,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gpt-4o,openai/gpt-4o-mini,3A,,2026-05-09T23:53:36.617617,,,,,,,"NF-AT is a transcription factor that plays a crucial role in activating genes in early T-cells. Cyclosporin A and FK506 are drugs that specifically inhibit the action of NF-AT, preventing it from directing transcription in T-cells. This inhibition occurs without significantly affecting other transcription factors like AP-1 and NF-kappa B.",This explanation is from the perspective of a student learning about the role of transcription factors and the effects of specific drugs on T-cell activation.,,
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,claude-3.5-sonnet,anthropic/claude-3.5-haiku,3B,,2026-05-09T23:53:39.537520,,,,,,,"A transcription factor called NF-AT, which plays a crucial role in early T-cell gene activation, appears to be uniquely targeted by cyclosporin A and FK506. These drugs specifically inhibit transcription mediated by NF-AT in T cells, while leaving other transcription factors like AP-1 and NF-kappa B largely unaffected.",scientific/molecular biology researcher,"Preserved original scientific terminology, precise mechanism description, and specific drug-protein interaction details while maintaining clarity and technical accuracy",
S020,CoNLL-2010,UNCERTAIN,"seems, or",NF-AT,gemini-1.5-pro,google/gemini-2.0-flash-001,3B,,2026-05-09T23:53:38.703083,,,,,,,"Okay, so basically, there's this protein called NF-AT, which is a transcription factor. It's super important for turning on genes in T-cells, especially early on. Now, these drugs, cyclosporin A and FK506, seem to really target NF-AT specifically. When T-cells are treated with these drugs, NF-AT can't do its job of activating genes. But, these drugs don't seem to affect other similar proteins like AP-1 and NF-kappa B very much.",student,"I preserved the core scientific information about NF-AT's role in T-cell activation, the specific targeting of NF-AT by cyclosporin A and FK506, and the lack of significant impact on other transcription factors. I simplified the language and broke down the sentence to make it more easily understandable for a student.",
